conflict_label,is_conflict,station,stop_name,platform,trip_id,route_id,route_name,trip_headsign,scheduled_arrival,scheduled_departure,actual_arrival,delay_minutes,conflict_flags,severity,time_of_day,service_date,source
service_gap_conflict,True,London Victoria,London Victoria,Platform 8,LOND_EAST_0845_3221,east_coast_main_line,East Coast Main Line,Leeds,08:45:00,08:47:00,09:37:00,52,Excessive gap in service on a route,severe,morning_peak,2026-01-28,synthetic
platform_conflict,True,London Victoria,London Victoria,Platform 8,LOND_EAST_1415_5203,east_coast_main_line,East Coast Main Line,Leeds,14:15:00,14:17:00,14:51:00,36,Two trains scheduled for same platform at overlapping times,severe,off_peak,2026-01-28,synthetic
platform_conflict,True,London Euston,London Euston,Platform 10,LOND_SOUT_1100_7284,south_western_main_line,South Western Main Line,Southampton,11:00:00,11:02:00,11:39:00,39,Two trains scheduled for same platform at overlapping times,severe,off_peak,2026-01-28,synthetic
headway_conflict,True,London Victoria,London Victoria,Platform 1,LOND_EAST_1245_4603,east_coast_main_line,East Coast Main Line,Leeds,12:45:00,12:47:00,13:01:00,16,Insufficient time between consecutive trains,moderate,off_peak,2026-01-28,synthetic
headway_conflict,True,York,York,Platform 5,YORK_WEST_1115_9999,west_coast_main_line,West Coast Main Line,Glasgow Central,11:15:00,11:17:00,11:21:00,6,Insufficient time between consecutive trains,minor,off_peak,2026-01-28,synthetic
capacity_congestion_conflict,True,Leeds,Leeds,Platform 5,LEED_WEST_2230_4519,west_coast_main_line,West Coast Main Line,Birmingham New Street,22:30:00,22:32:00,23:56:00,86,Too many trains competing for limited platforms,severe,night,2026-01-28,synthetic
normal,False,London Victoria,London Victoria,Platform 5,LOND_MIDL_0945_2096,midland_main_line,Midland Main Line,Birmingham New Street,09:45:00,09:47:00,,0,,none,off_peak,2026-01-28,synthetic
platform_conflict,True,York,York,Platform 1,YORK_WEST_2245_9575,west_coast_main_line,West Coast Main Line,Glasgow Central,22:45:00,22:47:00,23:25:00,40,Two trains scheduled for same platform at overlapping times,severe,night,2026-01-28,synthetic
platform_conflict,True,York,York,Platform 4,YORK_SOUT_2045_9783,south_western_main_line,South Western Main Line,Southampton,20:45:00,20:47:00,21:29:00,44,Two trains scheduled for same platform at overlapping times,severe,night,2026-01-28,synthetic
normal,False,London Victoria,London Victoria,Platform 3,LOND_EAST_0730_1657,east_coast_main_line,East Coast Main Line,Leeds,07:30:00,07:32:00,,0,,none,morning_peak,2026-01-28,synthetic
capacity_congestion_conflict,True,York,York,Platform 6,YORK_MIDL_0800_3455,midland_main_line,Midland Main Line,Birmingham New Street,08:00:00,08:02:00,09:14:00,74,Too many trains competing for limited platforms,severe,morning_peak,2026-01-28,synthetic
platform_conflict,True,London Kings Cross,London Kings Cross,Platform 3,LOND_EAST_0645_4603,east_coast_main_line,East Coast Main Line,Edinburgh Waverley,06:45:00,06:47:00,07:20:00,35,Two trains scheduled for same platform at overlapping times,severe,morning_peak,2026-01-28,synthetic
headway_conflict,True,Leeds,Leeds,Platform 6,LEED_WEST_1315_5052,west_coast_main_line,West Coast Main Line,Manchester Piccadilly,13:15:00,13:17:00,13:35:00,20,Insufficient time between consecutive trains,moderate,off_peak,2026-01-28,synthetic
schedule_inconsistency_conflict,True,Edinburgh Waverley,Edinburgh Waverley,Platform 2,EDIN_EAST_0630_5539,east_coast_main_line,East Coast Main Line,Edinburgh Waverley,06:30:00,06:32:00,06:40:00,10,Schedule doesn't match published timetable,minor,morning_peak,2026-01-28,synthetic
service_gap_conflict,True,London Euston,London Euston,Platform 4,LOND_EAST_1130_2213,east_coast_main_line,East Coast Main Line,York,11:30:00,11:32:00,13:30:00,120,Excessive gap in service on a route,severe,off_peak,2026-01-28,synthetic
service_gap_conflict,True,London Victoria,London Victoria,Platform 4,LOND_EAST_0945_9236,east_coast_main_line,East Coast Main Line,Edinburgh Waverley,09:45:00,09:47:00,10:33:00,48,Excessive gap in service on a route,severe,off_peak,2026-01-28,synthetic
service_gap_conflict,True,Glasgow Central,Glasgow Central,Platform 8,GLAS_SOUT_2115_6459,south_western_main_line,South Western Main Line,Southampton,21:15:00,21:17:00,21:58:00,43,Excessive gap in service on a route,severe,night,2026-01-28,synthetic
service_gap_conflict,True,London Victoria,London Victoria,Platform 7,LOND_EAST_2115_7037,east_coast_main_line,East Coast Main Line,Edinburgh Waverley,21:15:00,21:17:00,22:24:00,69,Excessive gap in service on a route,severe,night,2026-01-28,synthetic
delay_propagation_conflict,True,Edinburgh Waverley,Edinburgh Waverley,Platform 5,EDIN_WEST_2245_9834,west_coast_main_line,West Coast Main Line,Manchester Piccadilly,22:45:00,22:47:00,23:00:00,15,Incoming delay affects downstream schedule,minor,night,2026-01-28,synthetic
headway_conflict,True,London Kings Cross,London Kings Cross,Platform 1,LOND_GREA_1700_2608,great_western_main_line,Great Western Main Line,Bristol,17:00:00,17:02:00,17:06:00,6,Insufficient time between consecutive trains,minor,evening_peak,2026-01-28,synthetic
platform_conflict,True,London St Pancras,London St Pancras,Platform 3,LOND_SOUT_1300_1373,south_western_main_line,South Western Main Line,Southampton,13:00:00,13:02:00,13:33:00,33,Two trains scheduled for same platform at overlapping times,severe,off_peak,2026-01-28,synthetic
delay_propagation_conflict,True,Edinburgh Waverley,Edinburgh Waverley,Platform 8,EDIN_EAST_1630_3432,east_coast_main_line,East Coast Main Line,Leeds,16:30:00,16:32:00,17:01:00,31,Incoming delay affects downstream schedule,severe,off_peak,2026-01-28,synthetic
platform_conflict,True,London Victoria,London Victoria,Platform 4,LOND_SOUT_1930_2450,south_western_main_line,South Western Main Line,Southampton,19:30:00,19:32:00,20:13:00,43,Two trains scheduled for same platform at overlapping times,severe,evening_peak,2026-01-28,synthetic
service_gap_conflict,True,Manchester Piccadilly,Manchester Piccadilly,Platform 2,MANC_EAST_1645_9566,east_coast_main_line,East Coast Main Line,Edinburgh Waverley,16:45:00,16:47:00,17:31:00,46,Excessive gap in service on a route,severe,off_peak,2026-01-28,synthetic
platform_conflict,True,London Paddington,London Paddington,Platform 5,LOND_GREA_0845_2566,great_western_main_line,Great Western Main Line,Bristol,08:45:00,08:47:00,09:29:00,44,Two trains scheduled for same platform at overlapping times,severe,morning_peak,2026-01-28,synthetic
platform_conflict,True,Glasgow Central,Glasgow Central,Platform 3,GLAS_EAST_0945_4860,east_coast_main_line,East Coast Main Line,Leeds,09:45:00,09:47:00,10:01:00,16,Two trains scheduled for same platform at overlapping times,moderate,off_peak,2026-01-28,synthetic
delay_propagation_conflict,True,York,York,Platform 7,YORK_SOUT_1200_9674,south_western_main_line,South Western Main Line,Southampton,12:00:00,12:02:00,12:55:00,55,Incoming delay affects downstream schedule,severe,off_peak,2026-01-28,synthetic
platform_conflict,True,London Euston,London Euston,Platform 16,LOND_EAST_0915_5428,east_coast_main_line,East Coast Main Line,York,09:15:00,09:17:00,09:59:00,44,Two trains scheduled for same platform at overlapping times,severe,off_peak,2026-01-28,synthetic
platform_conflict,True,Glasgow Central,Glasgow Central,Platform 5,GLAS_MIDL_0900_4239,midland_main_line,Midland Main Line,Birmingham New Street,09:00:00,09:02:00,09:27:00,27,Two trains scheduled for same platform at overlapping times,moderate,off_peak,2026-01-28,synthetic
transfer_timing_conflict,True,London Victoria,London Victoria,Platform 5,LOND_EAST_0815_1658,east_coast_main_line,East Coast Main Line,Leeds,08:15:00,08:17:00,08:21:00,6,Insufficient connection time between services,minor,morning_peak,2026-01-28,synthetic
delay_propagation_conflict,True,Leeds,Leeds,Platform 3,LEED_SOUT_1645_1303,south_western_main_line,South Western Main Line,Southampton,16:45:00,16:47:00,17:06:00,21,Incoming delay affects downstream schedule,moderate,off_peak,2026-01-28,synthetic
transfer_timing_conflict,True,London St Pancras,London St Pancras,Platform 12,LOND_WEST_1215_2223,west_coast_main_line,West Coast Main Line,Manchester Piccadilly,12:15:00,12:17:00,12:21:00,6,Insufficient connection time between services,minor,off_peak,2026-01-28,synthetic
schedule_inconsistency_conflict,True,London Euston,London Euston,Platform 6,LOND_WEST_0945_8856,west_coast_main_line,West Coast Main Line,Birmingham New Street,09:45:00,09:47:00,10:03:00,18,Schedule doesn't match published timetable,moderate,off_peak,2026-01-28,synthetic
delay_propagation_conflict,True,London Victoria,London Victoria,Platform 8,LOND_MIDL_1330_3800,midland_main_line,Midland Main Line,Birmingham New Street,13:30:00,13:32:00,13:40:00,10,Incoming delay affects downstream schedule,minor,off_peak,2026-01-28,synthetic
headway_conflict,True,London Euston,London Euston,Platform 13,LOND_WEST_1300_9588,west_coast_main_line,West Coast Main Line,Manchester Piccadilly,13:00:00,13:02:00,13:10:00,10,Insufficient time between consecutive trains,minor,off_peak,2026-01-28,synthetic
normal,False,Manchester Piccadilly,Manchester Piccadilly,Platform 7,MANC_EAST_2015_3609,east_coast_main_line,East Coast Main Line,Edinburgh Waverley,20:15:00,20:17:00,,0,,none,night,2026-01-28,synthetic
capacity_congestion_conflict,True,London St Pancras,London St Pancras,Platform 2,LOND_WEST_1930_9982,west_coast_main_line,West Coast Main Line,Manchester Piccadilly,19:30:00,19:32:00,20:21:00,51,Too many trains competing for limited platforms,severe,evening_peak,2026-01-28,synthetic
platform_conflict,True,Glasgow Central,Glasgow Central,Platform 8,GLAS_WEST_1015_1796,west_coast_main_line,West Coast Main Line,Glasgow Central,10:15:00,10:17:00,11:00:00,45,Two trains scheduled for same platform at overlapping times,severe,off_peak,2026-01-28,synthetic
platform_conflict,True,London Euston,London Euston,Platform 6,LOND_EAST_0615_6071,east_coast_main_line,East Coast Main Line,Edinburgh Waverley,06:15:00,06:17:00,06:47:00,32,Two trains scheduled for same platform at overlapping times,severe,morning_peak,2026-01-28,synthetic
schedule_inconsistency_conflict,True,Leeds,Leeds,Platform 4,LEED_WEST_1730_3941,west_coast_main_line,West Coast Main Line,Manchester Piccadilly,17:30:00,17:32:00,17:57:00,27,Schedule doesn't match published timetable,moderate,evening_peak,2026-01-28,synthetic
headway_conflict,True,London Victoria,London Victoria,Platform 2,LOND_GREA_1345_6718,great_western_main_line,Great Western Main Line,Bristol,13:45:00,13:47:00,13:53:00,8,Insufficient time between consecutive trains,minor,off_peak,2026-01-28,synthetic
normal,False,Leeds,Leeds,Platform 5,LEED_EAST_1730_2270,east_coast_main_line,East Coast Main Line,York,17:30:00,17:32:00,,0,,none,evening_peak,2026-01-28,synthetic
headway_conflict,True,York,York,Platform 2,YORK_SOUT_1400_5985,south_western_main_line,South Western Main Line,Southampton,14:00:00,14:02:00,14:09:00,9,Insufficient time between consecutive trains,minor,off_peak,2026-01-28,synthetic
platform_conflict,True,London Euston,London Euston,Platform 18,LOND_MIDL_1015_1553,midland_main_line,Midland Main Line,Birmingham New Street,10:15:00,10:17:00,10:53:00,38,Two trains scheduled for same platform at overlapping times,severe,off_peak,2026-01-28,synthetic
platform_conflict,True,Leeds,Leeds,Platform 1,LEED_SOUT_1345_7311,south_western_main_line,South Western Main Line,Southampton,13:45:00,13:47:00,14:08:00,23,Two trains scheduled for same platform at overlapping times,moderate,off_peak,2026-01-28,synthetic
capacity_congestion_conflict,True,Manchester Piccadilly,Manchester Piccadilly,Platform 1,MANC_MIDL_0745_3634,midland_main_line,Midland Main Line,Birmingham New Street,07:45:00,07:47:00,08:42:00,57,Too many trains competing for limited platforms,severe,morning_peak,2026-01-28,synthetic
normal,False,London St Pancras,London St Pancras,Platform 5,LOND_EAST_1445_2125,east_coast_main_line,East Coast Main Line,Leeds,14:45:00,14:47:00,,0,,none,off_peak,2026-01-28,synthetic
headway_conflict,True,Glasgow Central,Glasgow Central,Platform 5,GLAS_EAST_1630_2923,east_coast_main_line,East Coast Main Line,Leeds,16:30:00,16:32:00,16:46:00,16,Insufficient time between consecutive trains,moderate,off_peak,2026-01-28,synthetic
delay_propagation_conflict,True,Birmingham New Street,Birmingham New Street,Platform 8,BIRM_EAST_2245_9193,east_coast_main_line,East Coast Main Line,Leeds,22:45:00,22:47:00,23:11:00,26,Incoming delay affects downstream schedule,moderate,night,2026-01-28,synthetic
normal,False,Glasgow Central,Glasgow Central,Platform 1,GLAS_EAST_2200_6569,east_coast_main_line,East Coast Main Line,Edinburgh Waverley,22:00:00,22:02:00,,0,,none,night,2026-01-28,synthetic
capacity_congestion_conflict,True,London Euston,London Euston,Platform 7,LOND_WEST_1830_8394,west_coast_main_line,West Coast Main Line,Birmingham New Street,18:30:00,18:32:00,19:36:00,66,Too many trains competing for limited platforms,severe,evening_peak,2026-01-28,synthetic
transfer_timing_conflict,True,Leeds,Leeds,Platform 3,LEED_MIDL_2230_1092,midland_main_line,Midland Main Line,Birmingham New Street,22:30:00,22:32:00,22:43:00,13,Insufficient connection time between services,minor,night,2026-01-28,synthetic
service_gap_conflict,True,London Victoria,London Victoria,Platform 8,LOND_WEST_1430_1445,west_coast_main_line,West Coast Main Line,Manchester Piccadilly,14:30:00,14:32:00,15:11:00,41,Excessive gap in service on a route,severe,off_peak,2026-01-28,synthetic
service_gap_conflict,True,London Kings Cross,London Kings Cross,Platform 5,LOND_WEST_1930_7478,west_coast_main_line,West Coast Main Line,Glasgow Central,19:30:00,19:32:00,20:47:00,77,Excessive gap in service on a route,severe,evening_peak,2026-01-28,synthetic
platform_conflict,True,Glasgow Central,Glasgow Central,Platform 4,GLAS_GREA_1500_5700,great_western_main_line,Great Western Main Line,Bristol,15:00:00,15:02:00,15:33:00,33,Two trains scheduled for same platform at overlapping times,severe,off_peak,2026-01-28,synthetic
transfer_timing_conflict,True,Leeds,Leeds,Platform 4,LEED_GREA_1500_8102,great_western_main_line,Great Western Main Line,Bristol,15:00:00,15:02:00,15:10:00,10,Insufficient connection time between services,minor,off_peak,2026-01-28,synthetic
transfer_timing_conflict,True,London Kings Cross,London Kings Cross,Platform 6,LOND_EAST_0830_7604,east_coast_main_line,East Coast Main Line,Edinburgh Waverley,08:30:00,08:32:00,08:43:00,13,Insufficient connection time between services,minor,morning_peak,2026-01-28,synthetic
delay_propagation_conflict,True,London Kings Cross,London Kings Cross,Platform 6,LOND_EAST_0715_3624,east_coast_main_line,East Coast Main Line,Edinburgh Waverley,07:15:00,07:17:00,07:59:00,44,Incoming delay affects downstream schedule,severe,morning_peak,2026-01-28,synthetic
normal,False,London Victoria,London Victoria,Platform 1,LOND_EAST_0830_3158,east_coast_main_line,East Coast Main Line,York,08:30:00,08:32:00,,0,,none,morning_peak,2026-01-28,synthetic
schedule_inconsistency_conflict,True,Manchester Piccadilly,Manchester Piccadilly,Platform 13,MANC_GREA_1600_9819,great_western_main_line,Great Western Main Line,Bristol,16:00:00,16:02:00,16:05:00,5,Schedule doesn't match published timetable,minor,off_peak,2026-01-28,synthetic
delay_propagation_conflict,True,London Kings Cross,London Kings Cross,Platform 6,LOND_EAST_2015_2186,east_coast_main_line,East Coast Main Line,York,20:15:00,20:17:00,20:36:00,21,Incoming delay affects downstream schedule,moderate,night,2026-01-28,synthetic
platform_conflict,True,London Euston,London Euston,Platform 14,LOND_WEST_1845_9680,west_coast_main_line,West Coast Main Line,Glasgow Central,18:45:00,18:47:00,19:13:00,28,Two trains scheduled for same platform at overlapping times,moderate,evening_peak,2026-01-28,synthetic
capacity_congestion_conflict,True,London Kings Cross,London Kings Cross,Platform 9,LOND_EAST_2230_9548,east_coast_main_line,East Coast Main Line,York,22:30:00,22:32:00,23:02:00,32,Too many trains competing for limited platforms,severe,night,2026-01-28,synthetic
normal,False,Manchester Piccadilly,Manchester Piccadilly,Platform 12,MANC_EAST_1130_4342,east_coast_main_line,East Coast Main Line,Edinburgh Waverley,11:30:00,11:32:00,,0,,none,off_peak,2026-01-28,synthetic
